StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DiffPredict,workerId,loginURL,condid,turkid
24/9/2019 21:39,24/9/2019 21:40,0,100,33,1,24/9/2019 21:40,R_ZDCRpaB3WcVY0tH,2,A17TKHT8FEVH0R,https://investing-lf.herokuapp.com/login,0,A17TKHT8FEVH0R
24/9/2019 21:39,24/9/2019 21:40,0,100,30,1,24/9/2019 21:40,R_3iOPH2r7qZGaN2t,-1,AKNLD4GWEGW4U,https://investing-lf.herokuapp.com/login,-2,AKNLD4GWEGW4U
24/9/2019 21:39,24/9/2019 21:40,0,100,24,1,24/9/2019 21:40,R_1fcHgtR9YQWXLIY,-2,A324KCBTOD3P6Y,https://investing-lf.herokuapp.com/login,2,A324KCBTOD3P6Y
24/9/2019 21:39,24/9/2019 21:40,0,100,23,1,24/9/2019 21:40,R_2vcWijXOG6qpO9Z,2,AK3L1YS2HAYL7,https://investing-lf.herokuapp.com/login,0,AK3L1YS2HAYL7
24/9/2019 21:39,24/9/2019 21:40,0,100,34,1,24/9/2019 21:40,R_6SuuChRcEiA6OnT,-1,A2S75O867RJG0I,https://investing-lf.herokuapp.com/login,2,A2S75O867RJG0I
24/9/2019 21:39,24/9/2019 21:40,0,100,30,1,24/9/2019 21:40,R_2xJpMj35ItTiZnP,-1,A13JQTLPWXZD6L,https://investing-lf.herokuapp.com/login,-2,A13JQTLPWXZD6L
24/9/2019 21:39,24/9/2019 21:40,0,100,28,1,24/9/2019 21:40,R_WApz1OVaz5ftfkB,-2,A2LT9OPQXI1T4S,https://investing-lf.herokuapp.com/login,-2,A2LT9OPQXI1T4S
24/9/2019 21:39,24/9/2019 21:40,0,100,50,1,24/9/2019 21:40,R_1jqhkshTeDuQDex,0,A2J18K5IUQ2K4G,https://investing-lf.herokuapp.com/login,2,A2J18K5IUQ2K4G
24/9/2019 21:40,24/9/2019 21:40,0,100,22,1,24/9/2019 21:40,R_3GxDzAmxKcbrsQ0,2,A30UE6DWFNUCWX,https://investing-lf.herokuapp.com/login,0,A30UE6DWFNUCWX
24/9/2019 21:39,24/9/2019 21:40,0,100,38,1,24/9/2019 21:40,R_20NDx0PUyjss1nk,1,A1KFUXSVGSHL5Z,https://investing-lf.herokuapp.com/login,-2,A1KFUXSVGSHL5Z
24/9/2019 21:39,24/9/2019 21:40,0,100,32,1,24/9/2019 21:40,R_2ZCekq7L5XedUVJ,-1,A1YSYI926BBOHW,https://investing-lf.herokuapp.com/login,0,A1YSYI926BBOHW
24/9/2019 21:39,24/9/2019 21:40,0,100,38,1,24/9/2019 21:40,R_2fDopGXBxQ8I6P2,0,A3TUJHF9LW3M8N,https://investing-lf.herokuapp.com/login,-2,A3TUJHF9LW3M8N
24/9/2019 21:39,24/9/2019 21:40,0,100,48,1,24/9/2019 21:40,R_27BGr2cOHEZJUZT,-3,A3MZXFELFJGA4H,https://investing-lf.herokuapp.com/login,2,A3MZXFELFJGA4H
24/9/2019 21:40,24/9/2019 21:40,0,100,31,1,24/9/2019 21:40,R_2tDahS4RJu9OP5s,-1,A36GU3OHGLDS8R,https://investing-lf.herokuapp.com/login,0,A36GU3OHGLDS8R
24/9/2019 21:39,24/9/2019 21:40,0,100,42,1,24/9/2019 21:40,R_27xjFkxC3CvojG2,2,A3IE3G1JC4XFGN,https://investing-lf.herokuapp.com/login,0,A3IE3G1JC4XFGN
24/9/2019 21:39,24/9/2019 21:40,0,100,43,1,24/9/2019 21:40,R_XMKajUL89nTr8u5,0,A2HC9549CZAKNN,https://investing-lf.herokuapp.com/login,0,A2HC9549CZAKNN
24/9/2019 21:39,24/9/2019 21:40,0,100,45,1,24/9/2019 21:40,R_UJYpUVFT3YucXlv,-1,AM7Y47LTJKDAN,https://investing-lf.herokuapp.com/login,2,AM7Y47LTJKDAN
24/9/2019 21:39,24/9/2019 21:40,0,100,55,1,24/9/2019 21:40,R_2COlM7P6bVDmj4M,1,AH4YPX4FVWMSY,https://investing-lf.herokuapp.com/login,0,AH4YPX4FVWMSY
24/9/2019 21:39,24/9/2019 21:40,0,100,52,1,24/9/2019 21:40,R_2PhBkJM0CPLUIMa,-2,A1M3HU7RRX0BXZ,https://investing-lf.herokuapp.com/login,2,A1M3HU7RRX0BXZ
24/9/2019 21:39,24/9/2019 21:40,0,100,55,1,24/9/2019 21:40,R_233pNYiIkHxCvcF,-2,A1A4FV99I596WA,https://investing-lf.herokuapp.com/login,2,A1A4FV99I596WA
24/9/2019 21:39,24/9/2019 21:40,0,100,50,1,24/9/2019 21:40,R_bavzoqvucdyx8w9,-2,A3PNUKFE80TO9Z,https://investing-lf.herokuapp.com/login,2,A3PNUKFE80TO9Z
24/9/2019 21:39,24/9/2019 21:40,0,100,48,1,24/9/2019 21:40,R_31EEVdwxxkwc4qR,-1,A1VAL7L9L79IN0,https://investing-lf.herokuapp.com/login,2,A1VAL7L9L79IN0
24/9/2019 21:39,24/9/2019 21:40,0,100,54,1,24/9/2019 21:40,R_3LgU8fZENsDmDG8,0,AFW7CMNKDWXZC,https://investing-lf.herokuapp.com/login,0,AFW7CMNKDWXZC
24/9/2019 21:39,24/9/2019 21:40,0,100,51,1,24/9/2019 21:40,R_AHwTw6ZWTfXF6Fj,-1,ARI1EMAHUA9PO,https://investing-lf.herokuapp.com/login,2,ARI1EMAHUA9PO
24/9/2019 21:40,24/9/2019 21:40,0,100,31,1,24/9/2019 21:40,R_1fjC7MpsjMpednt,-1,A143XRCI1YXAFE,https://investing-lf.herokuapp.com/login,-2,A143XRCI1YXAFE
24/9/2019 21:40,24/9/2019 21:40,0,100,41,1,24/9/2019 21:40,R_RWCrd8G5bZefIzL,-1,A2EQOFJNKS7RCN,https://investing-lf.herokuapp.com/login,2,A2EQOFJNKS7RCN
24/9/2019 21:39,24/9/2019 21:40,0,100,52,1,24/9/2019 21:40,R_2Y5oHbyB9GnB3kE,-3,A26L1WL3MW60A9,https://investing-lf.herokuapp.com/login,-2,A26L1WL3MW60A9
24/9/2019 21:40,24/9/2019 21:40,0,100,44,1,24/9/2019 21:40,R_33BGZEUbryG9jvG,-1,A3H6L4YIN8K9JV,https://investing-lf.herokuapp.com/login,-2,A3H6L4YIN8K9JV
24/9/2019 21:40,24/9/2019 21:40,0,100,41,1,24/9/2019 21:40,R_3qya7Rg4jn8jNel,1,A18R40BXX0EU9T,https://investing-lf.herokuapp.com/login,-2,A18R40BXX0EU9T
24/9/2019 21:40,24/9/2019 21:40,0,100,33,1,24/9/2019 21:40,R_O1ds8yLSLJ8qyt3,-1,A3HW4QDJB63OQ2,https://investing-lf.herokuapp.com/login,-2,A3HW4QDJB63OQ2
24/9/2019 21:40,24/9/2019 21:40,0,100,39,1,24/9/2019 21:40,R_20OqWxNuPPgdteJ,2,A1LR0VQIHQUJAM,https://investing-lf.herokuapp.com/login,0,A1LR0VQIHQUJAM
24/9/2019 21:40,24/9/2019 21:40,0,100,51,1,24/9/2019 21:40,R_2pMoRNgdKw8mMzs,1,A168B0VAQ1RXKB,https://investing-lf.herokuapp.com/login,0,A168B0VAQ1RXKB
24/9/2019 21:40,24/9/2019 21:40,0,100,46,1,24/9/2019 21:40,R_b93stMkg6dF04bT,-2,A2Q4ITJAJCG8A3,https://investing-lf.herokuapp.com/login,-2,A2Q4ITJAJCG8A3
24/9/2019 21:40,24/9/2019 21:40,0,100,25,1,24/9/2019 21:40,R_2AKKp5kV7BQvxSG,2,AUCHGHY1IKZZK,https://investing-lf.herokuapp.com/login,2,AUCHGHY1IKZZK
24/9/2019 21:39,24/9/2019 21:40,0,100,54,1,24/9/2019 21:40,R_2sGsGcfRUweLFIJ,-1,A31PXEBRLT9LW,https://investing-lf.herokuapp.com/login,2,A31PXEBRLT9LW
24/9/2019 21:40,24/9/2019 21:40,0,100,33,1,24/9/2019 21:40,R_2cBkQNPe6xkHYf2,1,A3N5TBI76IVJFA,https://investing-lf.herokuapp.com/login,-2,A3N5TBI76IVJFA
24/9/2019 21:40,24/9/2019 21:40,0,100,43,1,24/9/2019 21:40,R_32X7mJtQA1JFrKl,2,A2AGVSN2004YMQ,https://investing-lf.herokuapp.com/login,2,A2AGVSN2004YMQ
24/9/2019 21:40,24/9/2019 21:40,0,100,46,1,24/9/2019 21:40,R_tRRdk4sAzIKEwoN,2,A1MXE9QGRV61MW,https://investing-lf.herokuapp.com/login,2,A1MXE9QGRV61MW
24/9/2019 21:40,24/9/2019 21:40,0,100,41,1,24/9/2019 21:40,R_24f7jPgyloQQf0a,-1,A1DGO1HBALAIJU,https://investing-lf.herokuapp.com/login,0,A1DGO1HBALAIJU
24/9/2019 21:40,24/9/2019 21:40,0,100,3,1,24/9/2019 21:40,R_sXs2qnxcQlynCBb,-3,NA,https://investing-lf.herokuapp.com/login,0,NA
24/9/2019 21:39,24/9/2019 21:40,0,100,79,1,24/9/2019 21:40,R_1IYJLhfVedb07gH,-2,ALDQRWYZ8KQ9A,https://investing-lf.herokuapp.com/login,0,ALDQRWYZ8KQ9A
24/9/2019 21:40,24/9/2019 21:41,0,100,49,1,24/9/2019 21:41,R_28zywuOlzFLg1aK,1,A3DUPRZSMU9W5R,https://investing-lf.herokuapp.com/login,-2,A3DUPRZSMU9W5R
24/9/2019 21:39,24/9/2019 21:41,0,100,75,1,24/9/2019 21:41,R_2thTIG0CsoAUH4Q,1,A89V0N7BUJKAQ,https://investing-lf.herokuapp.com/login,-2,A89V0N7BUJKAQ
24/9/2019 21:40,24/9/2019 21:41,0,100,48,1,24/9/2019 21:41,R_2bHpglM31hd4kAx,0,AKX9W0NF71OI7,https://investing-lf.herokuapp.com/login,0,AKX9W0NF71OI7
24/9/2019 21:39,24/9/2019 21:41,0,100,65,1,24/9/2019 21:41,R_1N535ncBi6lQVvi,-1,A3AJJHOAV7WIUQ,https://investing-lf.herokuapp.com/login,2,A3AJJHOAV7WIUQ
24/9/2019 21:40,24/9/2019 21:41,0,100,51,1,24/9/2019 21:41,R_RfpKwba4Y0lg2mR,-1,ANVXAMUEBGV8N,https://investing-lf.herokuapp.com/login,0,ANVXAMUEBGV8N
24/9/2019 21:39,24/9/2019 21:41,0,100,70,1,24/9/2019 21:41,R_1FRkQnM14rnk5rR,-1,A12A5GVJX5RZC4,https://investing-lf.herokuapp.com/login,2,A12A5GVJX5RZC4
24/9/2019 21:40,24/9/2019 21:41,0,100,37,1,24/9/2019 21:41,R_1H6NyAz0ohwPryl,-2,A11S8IAAVDXCUS,https://investing-lf.herokuapp.com/login,0,A11S8IAAVDXCUS
24/9/2019 21:39,24/9/2019 21:41,0,100,67,1,24/9/2019 21:41,R_1Ngm6yJYs3DAVP0,-1,A3K7E8VMPN01DT,https://investing-lf.herokuapp.com/login,-2,A3K7E8VMPN01DT
24/9/2019 21:40,24/9/2019 21:41,0,100,18,1,24/9/2019 21:41,R_1QKH262Uqzvtwzt,-2,A3PKTPXXORWR97,https://investing-lf.herokuapp.com/login,2,A3PKTPXXORWR97
24/9/2019 21:40,24/9/2019 21:41,0,100,26,1,24/9/2019 21:41,R_24rbFu52cxWx5Gb,-1,A2541C8MY0BYV3,https://investing-lf.herokuapp.com/login,-2,A2541C8MY0BYV3
24/9/2019 21:40,24/9/2019 21:41,0,100,40,1,24/9/2019 21:41,R_2scjtg6iWAL31rQ,2,A2CEGS0NVDBCPT,https://investing-lf.herokuapp.com/login,2,A2CEGS0NVDBCPT
24/9/2019 21:40,24/9/2019 21:41,0,100,56,1,24/9/2019 21:41,R_1mRzBiTVdt9htuS,-1,A2Q1C7AXB3U84W,https://investing-lf.herokuapp.com/login,0,A2Q1C7AXB3U84W
24/9/2019 21:39,24/9/2019 21:41,0,100,73,1,24/9/2019 21:41,R_TpIDmROgqIDslep,1,A2MCG5W6LHSRG9,https://investing-lf.herokuapp.com/login,0,A2MCG5W6LHSRG9
24/9/2019 21:40,24/9/2019 21:41,0,100,46,1,24/9/2019 21:41,R_2qfKjm1swFUtNEO,-2,AU8XCHDPGUS8B,https://investing-lf.herokuapp.com/login,-2,AU8XCHDPGUS8B
24/9/2019 21:40,24/9/2019 21:41,0,100,51,1,24/9/2019 21:41,R_wSE9eSizoBAmi6R,-1,A219Y0MX694TM2,https://investing-lf.herokuapp.com/login,2,A219Y0MX694TM2
24/9/2019 21:39,24/9/2019 21:41,0,100,80,1,24/9/2019 21:41,R_2YQwj47Xj3qWQ8p,0,A3KUZ2JNKHZBQK,https://investing-lf.herokuapp.com/login,-2,A3KUZ2JNKHZBQK
24/9/2019 21:40,24/9/2019 21:41,0,100,72,1,24/9/2019 21:41,R_3O2LX1QuUVl4KUp,1,A2OFRJHPNIMPI7,https://investing-lf.herokuapp.com/login,0,A2OFRJHPNIMPI7
24/9/2019 21:39,24/9/2019 21:41,0,100,81,1,24/9/2019 21:41,R_2ypSVvmloo9rkXz,-2,A1ERMRNNR0CZ2Y,https://investing-lf.herokuapp.com/login,-2,A1ERMRNNR0CZ2Y
24/9/2019 21:40,24/9/2019 21:41,0,100,62,1,24/9/2019 21:41,R_3qUpO9ku8Rnv5ST,2,A2M2OQ2KADFBJM,https://investing-lf.herokuapp.com/login,-2,A2M2OQ2KADFBJM
24/9/2019 21:39,24/9/2019 21:41,0,100,93,1,24/9/2019 21:41,R_3l7ic1UbANLJBER,-1,A1ICZRR7BO5HLU,https://investing-lf.herokuapp.com/login,-2,A1ICZRR7BO5HLU
24/9/2019 21:39,24/9/2019 21:41,0,100,91,1,24/9/2019 21:41,R_T6PH7nPUkOSNJ4t,0,A3RHJEMZ4EGY2U,https://investing-lf.herokuapp.com/login,0,A3RHJEMZ4EGY2U
24/9/2019 21:40,24/9/2019 21:41,0,100,60,1,24/9/2019 21:41,R_2Brey4fSAXeNIiq,-2,A12IHTKQFQIPD1,https://investing-lf.herokuapp.com/login,2,A12IHTKQFQIPD1
24/9/2019 21:40,24/9/2019 21:41,0,100,76,1,24/9/2019 21:41,R_PNY4A4jKiFFN4Vr,-2,A2X823PACMMOKP,https://investing-lf.herokuapp.com/login,2,A2X823PACMMOKP
24/9/2019 21:40,24/9/2019 21:41,0,100,71,1,24/9/2019 21:41,R_YVpmv53VREjfG13,-1,A9O273N0X06JS,https://investing-lf.herokuapp.com/login,2,A9O273N0X06JS
24/9/2019 21:40,24/9/2019 21:41,0,100,43,1,24/9/2019 21:41,R_2ONOUE5tqYI6KQx,0,A2X3O8OGDVDPD6,https://investing-lf.herokuapp.com/login,0,A2X3O8OGDVDPD6
24/9/2019 21:40,24/9/2019 21:41,0,100,61,1,24/9/2019 21:41,R_1is5ZPl2hriSpaD,-1,A1OZPLHNIU1519,https://investing-lf.herokuapp.com/login,2,A1OZPLHNIU1519
24/9/2019 21:41,24/9/2019 21:41,8,100,9,1,24/9/2019 21:41,R_22YBIiT5lmXCm78,-2,A2Q4ITJAJCG8A3,https://investing-lf.herokuapp.com/login,-2,A2Q4ITJAJCG8A3
24/9/2019 21:40,24/9/2019 21:41,0,100,66,1,24/9/2019 21:41,R_vrwu2sg10nP5uy5,1,A3B1SQFC7YFOV,https://investing-lf.herokuapp.com/login,0,A3B1SQFC7YFOV
24/9/2019 21:39,24/9/2019 21:41,0,100,99,1,24/9/2019 21:41,R_1ISjfzoUJk7nzNr,-1,AF49Z1Q86AEXC,https://investing-lf.herokuapp.com/login,2,AF49Z1Q86AEXC
24/9/2019 21:39,24/9/2019 21:41,0,100,102,1,24/9/2019 21:41,R_1n6KYTeNSQcOGqn,1,ALDWVFR4I0V2D,https://investing-lf.herokuapp.com/login,2,ALDWVFR4I0V2D
24/9/2019 21:41,24/9/2019 21:41,0,100,27,1,24/9/2019 21:41,R_2WHiGP9eGIUZTEY,2,A2FEPNA8OA1UE,https://investing-lf.herokuapp.com/login,2,A2FEPNA8OA1UE
24/9/2019 21:40,24/9/2019 21:41,0,100,93,1,24/9/2019 21:41,R_2tchEcv4ETyVYWl,-2,A2VXEPC4KG1CWU,https://investing-lf.herokuapp.com/login,0,A2VXEPC4KG1CWU
24/9/2019 21:40,24/9/2019 21:41,0,100,87,1,24/9/2019 21:41,R_3nq7AXI1ymojeRy,2,AC47RDUMYXM4P,https://investing-lf.herokuapp.com/login,0,AC47RDUMYXM4P
24/9/2019 21:40,24/9/2019 21:41,0,100,92,1,24/9/2019 21:41,R_3knVBWmG7O0LG8r,-1,A7D6YDQDS5QRQ,https://investing-lf.herokuapp.com/login,2,A7D6YDQDS5QRQ
24/9/2019 21:40,24/9/2019 21:41,0,100,53,1,24/9/2019 21:41,R_3RyHBNpJGFsu877,2,A3774HPOUKYTX7,https://investing-lf.herokuapp.com/login,2,A3774HPOUKYTX7
24/9/2019 21:41,24/9/2019 21:41,0,100,13,1,24/9/2019 21:41,R_6tIXzaRSUd0l0jf,0,A1299WL9DI3TEF,https://investing-lf.herokuapp.com/login,0,A1299WL9DI3TEF
24/9/2019 21:40,24/9/2019 21:41,0,100,102,1,24/9/2019 21:41,R_2fvAakqXyoXZFRL,-2,A2MOD3TN7HL7II,https://investing-lf.herokuapp.com/login,0,A2MOD3TN7HL7II
24/9/2019 21:41,24/9/2019 21:41,0,100,36,1,24/9/2019 21:41,R_823kGLR9Dpn0puF,-1,A1W9G8QEYMQ19K,https://investing-lf.herokuapp.com/login,2,A1W9G8QEYMQ19K
24/9/2019 21:40,24/9/2019 21:41,0,100,97,1,24/9/2019 21:41,R_02tPyYN4oStTjjz,-1,A2G7XPM051Q1XB,https://investing-lf.herokuapp.com/login,-2,A2G7XPM051Q1XB
24/9/2019 21:41,24/9/2019 21:41,8,100,11,1,24/9/2019 21:41,R_abpP2A5V1dyPXIB,-1,A3AJJHOAV7WIUQ,https://investing-lf.herokuapp.com/login,-2,A3AJJHOAV7WIUQ
24/9/2019 21:40,24/9/2019 21:41,0,100,74,1,24/9/2019 21:41,R_W7lG6TcbsJmTOgN,-1,ANFWGSQ8BQRZ,https://investing-lf.herokuapp.com/login,0,ANFWGSQ8BQRZ
24/9/2019 21:40,24/9/2019 21:41,0,100,93,1,24/9/2019 21:41,R_2SBjujrbOyxbyaC,-2,A2ZBDSR2LZNVAE,https://investing-lf.herokuapp.com/login,-2,A2ZBDSR2LZNVAE
24/9/2019 21:40,24/9/2019 21:41,0,100,60,1,24/9/2019 21:41,R_20SzeB9YFmjUZ1S,0,AKMIORNF40ST7,https://investing-lf.herokuapp.com/login,2,AKMIORNF40ST7
24/9/2019 21:39,24/9/2019 21:41,0,100,114,1,24/9/2019 21:41,R_1GTFDQl2I4ZKFBV,-2,A10AVWALIHR4UQ,https://investing-lf.herokuapp.com/login,0,A10AVWALIHR4UQ
24/9/2019 21:40,24/9/2019 21:41,0,100,105,1,24/9/2019 21:41,R_32Sg6XgNDLlCZMY,-1,A1GTYHV8OYQQLV,https://investing-lf.herokuapp.com/login,2,A1GTYHV8OYQQLV
24/9/2019 21:39,24/9/2019 21:42,0,100,125,1,24/9/2019 21:42,R_3qvPRVnROrt3gGV,-1,A1PHDT66U6IK4Q,https://investing-lf.herokuapp.com/login,-2,A1PHDT66U6IK4Q
24/9/2019 21:40,24/9/2019 21:42,0,100,104,1,24/9/2019 21:42,R_ePsJwcGQC547zVv,-2,A1MIB492BU9KIQ,https://investing-lf.herokuapp.com/login,0,A1MIB492BU9KIQ
24/9/2019 21:40,24/9/2019 21:42,0,100,114,1,24/9/2019 21:42,R_1GZzeVS1ulEoaWR,-1,A2UKCO1M1MEMZW,https://investing-lf.herokuapp.com/login,-2,A2UKCO1M1MEMZW
24/9/2019 21:39,24/9/2019 21:42,0,100,133,1,24/9/2019 21:42,R_3D23FyGDaymiwAk,-1,A22LQL0UHAOMC9,https://investing-lf.herokuapp.com/login,0,A22LQL0UHAOMC9
24/9/2019 21:40,24/9/2019 21:42,0,100,82,1,24/9/2019 21:42,R_22xdln2utqI80OU,-2,A2W5Q0IVJUS7Y6,https://investing-lf.herokuapp.com/login,-2,A2W5Q0IVJUS7Y6
24/9/2019 21:41,24/9/2019 21:42,0,100,66,1,24/9/2019 21:42,R_3OjMiut69lmeOKK,1,AQ2Z8GSCNU8H6,https://investing-lf.herokuapp.com/login,-2,AQ2Z8GSCNU8H6
24/9/2019 21:41,24/9/2019 21:42,0,100,24,1,24/9/2019 21:42,R_1kGiz8pCUBnU9Yw,0,A3I9FTHSULHPYS,https://investing-lf.herokuapp.com/login,2,A3I9FTHSULHPYS
24/9/2019 21:40,24/9/2019 21:42,0,100,73,1,24/9/2019 21:42,R_2zBZaA9uyveQ9Kf,2,A2W8ZODKKQ7RYP,https://investing-lf.herokuapp.com/login,0,A2W8ZODKKQ7RYP
24/9/2019 21:40,24/9/2019 21:42,0,100,75,1,24/9/2019 21:42,R_bDFTSwaNTkONdAt,-1,A6BXO4JNQP7W9,https://investing-lf.herokuapp.com/login,-2,A6BXO4JNQP7W9
24/9/2019 21:39,24/9/2019 21:42,0,100,137,1,24/9/2019 21:42,R_9popdpnjivcQBax,-1,A3ANJRMHMVC97K,https://investing-lf.herokuapp.com/login,2,A3ANJRMHMVC97K
24/9/2019 21:40,24/9/2019 21:42,0,100,122,1,24/9/2019 21:42,R_2xXfcKwhfKdPWJc,-1,A2RB4WF5CDMEL9,https://investing-lf.herokuapp.com/login,-2,A2RB4WF5CDMEL9
24/9/2019 21:40,24/9/2019 21:42,0,100,86,1,24/9/2019 21:42,R_ULmXx25TErhSuTn,-1,AM0QVBV8L6QCJ,https://investing-lf.herokuapp.com/login,2,AM0QVBV8L6QCJ
24/9/2019 21:41,24/9/2019 21:42,0,100,35,1,24/9/2019 21:42,R_PULkONsyOOCyLkZ,-3,AUSRHMZM3R6CW,https://investing-lf.herokuapp.com/login,2,AUSRHMZM3R6CW
24/9/2019 21:42,24/9/2019 21:42,8,100,10,1,24/9/2019 21:42,R_pN6emrVCC1Z5wR3,-1,A143XRCI1YXAFE,https://investing-lf.herokuapp.com/login,2,A143XRCI1YXAFE
24/9/2019 21:41,24/9/2019 21:42,0,100,69,1,24/9/2019 21:42,R_sopAabFEJf8QOul,-1,A1G6F1HWIS2K2K,https://investing-lf.herokuapp.com/login,0,A1G6F1HWIS2K2K
24/9/2019 21:42,24/9/2019 21:42,0,100,19,1,24/9/2019 21:42,R_agF323Ajelx7UOJ,0,A1LOD3LNX7FUPJ,https://investing-lf.herokuapp.com/login,-2,A1LOD3LNX7FUPJ
24/9/2019 21:40,24/9/2019 21:42,0,100,132,1,24/9/2019 21:42,R_ekEliAiJdMv4Y7L,2,AWNRDWH41DFDA,https://investing-lf.herokuapp.com/login,-2,AWNRDWH41DFDA
24/9/2019 21:39,24/9/2019 21:42,0,100,154,1,24/9/2019 21:42,R_3rSeXb7DMNJ7tMX,0,A1S1O9ZCONEGE3,https://investing-lf.herokuapp.com/login,-2,A1S1O9ZCONEGE3
24/9/2019 21:41,24/9/2019 21:42,0,100,60,1,24/9/2019 21:42,R_2V8YFTclXSxvx2a,-1,A1RA8QOAPXYVCC,https://investing-lf.herokuapp.com/login,0,A1RA8QOAPXYVCC
24/9/2019 21:41,24/9/2019 21:42,0,100,32,1,24/9/2019 21:42,R_2tRBrgU9Muq2A6d,-1,A1WTUFTRMUN5IR,https://investing-lf.herokuapp.com/login,-2,A1WTUFTRMUN5IR
24/9/2019 21:41,24/9/2019 21:42,0,100,89,1,24/9/2019 21:42,R_3QPD597Pm9dsO1T,-2,A1H4GJFI4NJWKV,https://investing-lf.herokuapp.com/login,0,A1H4GJFI4NJWKV
24/9/2019 21:41,24/9/2019 21:42,0,100,40,1,24/9/2019 21:42,R_1ovGkcXLIZaudC5,2,A2JZUSRBP6H5S,https://investing-lf.herokuapp.com/login,-2,A2JZUSRBP6H5S
24/9/2019 21:41,24/9/2019 21:42,0,100,88,1,24/9/2019 21:42,R_1IRCvlZ00Ysc5Tq,0,A2RVFMCKSSEHDV,https://investing-lf.herokuapp.com/login,2,A2RVFMCKSSEHDV
24/9/2019 21:40,24/9/2019 21:42,0,100,145,1,24/9/2019 21:42,R_3Jw77lqVOinJRHE,-2,A1CSJFRAS32VFJ,https://investing-lf.herokuapp.com/login,0,A1CSJFRAS32VFJ
24/9/2019 21:41,24/9/2019 21:42,0,100,55,1,24/9/2019 21:42,R_4VdNEf7OPk8vsFX,-1,A270HX8LH9LJ8W,https://investing-lf.herokuapp.com/login,2,A270HX8LH9LJ8W
24/9/2019 21:40,24/9/2019 21:42,0,100,124,1,24/9/2019 21:42,R_1Kg0s8QQTKzSqF6,1,A2RQMEPIHW5BOS,https://investing-lf.herokuapp.com/login,0,A2RQMEPIHW5BOS
24/9/2019 21:42,24/9/2019 21:42,8,100,25,1,24/9/2019 21:42,R_qw7xnaDJPFl2knv,-2,A2LT9OPQXI1T4S,https://investing-lf.herokuapp.com/login,0,A2LT9OPQXI1T4S
24/9/2019 21:41,24/9/2019 21:42,0,100,50,1,24/9/2019 21:42,R_1rktCBqBddfLKDi,-1,ALF9AAZGQP4K5,https://investing-lf.herokuapp.com/login,0,ALF9AAZGQP4K5
24/9/2019 21:42,24/9/2019 21:42,8,100,13,1,24/9/2019 21:42,R_wYt8raYTmX3eqaJ,-1,A13JQTLPWXZD6L,https://investing-lf.herokuapp.com/login,0,A13JQTLPWXZD6L
24/9/2019 21:39,24/9/2019 21:42,0,100,181,1,24/9/2019 21:42,R_TvZ6Vq9npURCghz,-2,A3EOBVZ13L64O5,https://investing-lf.herokuapp.com/login,-2,A3EOBVZ13L64O5
24/9/2019 21:42,24/9/2019 21:43,0,100,41,1,24/9/2019 21:43,R_2Vg9AguHP2OYSdX,1,A2XFO0X6RCS98M,https://investing-lf.herokuapp.com/login,0,A2XFO0X6RCS98M
24/9/2019 21:40,24/9/2019 21:43,0,100,178,1,24/9/2019 21:43,R_3ezwE4omAakT3hn,-1,A2CGCAQA2IKLRV,https://investing-lf.herokuapp.com/login,-2,A2CGCAQA2IKLRV
24/9/2019 21:42,24/9/2019 21:43,8,100,7,1,24/9/2019 21:43,R_b7OAEqApnyXrENb,-1,A3HW4QDJB63OQ2,https://investing-lf.herokuapp.com/login,-2,A3HW4QDJB63OQ2
24/9/2019 21:42,24/9/2019 21:43,0,100,33,1,24/9/2019 21:43,R_3dH8xSHrt2ho0nD,1,ANEM435BSW3XU,https://investing-lf.herokuapp.com/login,-2,ANEM435BSW3XU
24/9/2019 21:42,24/9/2019 21:43,0,100,61,1,24/9/2019 21:43,R_1mFyXT1daCFgit4,3,AQTRWHJCVCOP2,https://investing-lf.herokuapp.com/login,-2,AQTRWHJCVCOP2
24/9/2019 21:42,24/9/2019 21:43,0,100,70,1,24/9/2019 21:43,R_1jNgT43QwdhesuM,1,A87D3K9YVKTQ7,https://investing-lf.herokuapp.com/login,0,A87D3K9YVKTQ7
24/9/2019 21:43,24/9/2019 21:43,0,100,9,1,24/9/2019 21:43,R_UZ1TfhyAbk3zn6V,2,A3HZFB2JLF3JMY,https://investing-lf.herokuapp.com/login,2,A3HZFB2JLF3JMY
24/9/2019 21:40,24/9/2019 21:43,0,100,172,1,24/9/2019 21:43,R_qwIabxrvMgA5Ehb,-2,AWIYSXEA51PFZ,https://investing-lf.herokuapp.com/login,2,AWIYSXEA51PFZ
24/9/2019 21:42,24/9/2019 21:43,0,100,50,1,24/9/2019 21:43,R_2cwvv5jm8PQbeIx,-1,A2QK87TCYPFR80,https://investing-lf.herokuapp.com/login,2,A2QK87TCYPFR80
24/9/2019 21:42,24/9/2019 21:43,0,100,45,1,24/9/2019 21:43,R_2ri4FKoaQtIHgVD,-1,A16TP8YGKE1FJ5,https://investing-lf.herokuapp.com/login,2,A16TP8YGKE1FJ5
24/9/2019 21:43,24/9/2019 21:43,0,100,12,1,24/9/2019 21:43,R_1LvQLmbGvmQenWV,2,A18R40BXX0EU9T,https://investing-lf.herokuapp.com/login,0,A18R40BXX0EU9T
