StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DV_1,DV_2,DV_3,DV_4_R,CouldLearn_1,CouldLearn_2,CouldLearn_3,1_Hook,1_Length,1_Tone,1_Content,1_CTA,2_Hook,2_Length,2_Tone,2_Content,2_CTA,EdgeProbability,turkid,condid,replicate
4/25/2024 0:16,4/25/2024 0:18,0,100,94,1,4/25/2024 0:18,R_2mavMawKdgW4YZk,2,2,2,-2,1,1,1,2,0,1,2,1,0,2,0,0,0,80,65cbcad14c404b33e3c6640d,1,1
4/25/2024 0:16,4/25/2024 0:18,0,100,103,1,4/25/2024 0:18,R_27lFzW1lI3PQm5P,2,2,2,-2,2,2,1,1,2,0,2,0,2,0,1,0,1,90,5f3483c9be9b7c3a6d9c2d79,1,0
4/25/2024 0:15,4/25/2024 0:18,0,100,185,1,4/25/2024 0:18,R_1aW65jZkXv2Z3fD,2,2,2,-2,1,1,1,0,1,0,1,0,1,0,1,2,1,85,63df06a8c5ac5f3c6bf77e6f,0,3
4/25/2024 0:16,4/25/2024 0:18,0,100,163,1,4/25/2024 0:18,R_25yLsRePjVbNvFq,1,1,1,0,0,1,1,0,0,0,1,0,2,1,1,2,1,50,5e234e6d06121f5eceaba7f1,0,2
4/25/2024 0:16,4/25/2024 0:18,0,100,155,1,4/25/2024 0:19,R_7s6CBBPqHKgV70K,1,2,1,-2,1,1,1,0,0,0,2,0,0,2,1,0,1,80,5d421d6e6247ef001900bdf9,1,2
4/25/2024 0:16,4/25/2024 0:19,0,100,191,1,4/25/2024 0:19,R_1ifPyz7QTsZaSEV,1,1,1,-1,1,1,1,1,0,0,0,0,2,1,1,1,1,80,62b4370c9a89e5a09c4447de,0,1
4/25/2024 0:15,4/25/2024 0:19,0,100,210,1,4/25/2024 0:19,R_2r8qj3pfgd3p9FM,2,2,2,-2,2,1,2,2,2,1,1,0,0,0,0,0,0,70,6527f298aa950ede4c693adb,1,1
4/25/2024 0:15,4/25/2024 0:19,0,100,263,1,4/25/2024 0:19,R_8e54WmoJOpsT6YY,1,1,1,0,2,1,2,1,1,0,1,0,1,0,1,0,1,85,5f98a392d611e51b3f10f8b0,1,4
4/25/2024 0:17,4/25/2024 0:19,0,100,125,1,4/25/2024 0:19,R_30UJNU6eIaBeuIJ,1,1,0,1,1,1,1,2,0,1,0,0,2,1,0,0,0,85,65259583fe963a1c197f221d,0,1
4/25/2024 0:17,4/25/2024 0:19,0,100,160,1,4/25/2024 0:19,R_32FjecDWhh5kzvE,2,2,2,2,-1,-1,-1,1,1,1,1,1,0,0,0,0,1,95,65f0c40364b614398133bf5e,1,3
4/25/2024 0:19,4/25/2024 0:19,0,100,54,1,4/25/2024 0:19,R_5PAQe1aD1ggzgk4,1,1,1,1,0,1,1,2,0,1,0,0,1,2,0,0,0,80,655c5ad8f1a19dc5535007a4,1,3
4/25/2024 0:19,4/25/2024 0:20,0,100,57,1,4/25/2024 0:20,R_17LSytE40ybfsWd,1,0,1,0,0,1,1,2,0,1,0,0,2,0,0,0,0,85,65086209d6edf5f2cf5f05d4,1,0
4/25/2024 0:18,4/25/2024 0:20,0,100,115,1,4/25/2024 0:20,R_5oifZRXcA7ZZJ5k,0,0,0,0,-1,-1,-1,0,0,1,1,0,2,1,1,0,1,75,654cec9d03f822b4b2b4133a,0,2
4/25/2024 0:18,4/25/2024 0:20,0,100,74,1,4/25/2024 0:20,R_2Jbl1QPJWxPlrPy,1,1,2,-1,1,2,1,2,0,0,1,0,1,2,1,0,1,80,5b82d4fda284bc000193094c,1,1
4/25/2024 0:16,4/25/2024 0:20,0,100,246,1,4/25/2024 0:20,R_7jfi2mO55aT2cqB,-1,1,0,1,1,1,0,2,1,0,1,1,1,2,1,2,1,75,6154918f83e8ca861b23ea04,0,0
4/25/2024 0:19,4/25/2024 0:21,0,100,116,1,4/25/2024 0:21,R_14dwyVnr8vFDRMl,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,100,56c65a5a305eaa0005f2a634,1,2
4/25/2024 0:18,4/25/2024 0:21,0,100,138,1,4/25/2024 0:21,R_3tnytVqVic246sx,2,2,2,-2,2,2,2,0,2,1,1,1,2,2,0,0,0,100,58472149000f1000010ebc53,1,1
4/25/2024 0:19,4/25/2024 0:21,0,100,120,1,4/25/2024 0:21,R_3aCQgXVHQeDHyMD,2,2,2,-2,1,1,1,2,2,0,1,1,0,0,1,0,0,80,5bb7b83ab791890001f4fd90,1,0
4/25/2024 0:18,4/25/2024 0:21,0,100,186,1,4/25/2024 0:21,R_6lYTZbdI40lRRw4,2,1,1,-1,1,0,1,1,0,0,1,0,2,0,1,0,1,60,5838861383a1cc0001f3f258,0,1
4/25/2024 0:18,4/25/2024 0:21,0,100,161,1,4/25/2024 0:21,R_6FianebmZKmEmLD,2,2,2,-2,2,2,2,1,2,1,2,0,2,0,0,1,1,90,5ee637a18976fc391312fe01,1,4
4/25/2024 0:17,4/25/2024 0:21,0,100,249,1,4/25/2024 0:21,R_8NwWXxfN04E7vN1,1,1,2,0,1,1,0,2,1,0,1,0,0,0,0,2,1,100,6384f755b4cc19e1153f51bb,1,1
4/25/2024 0:18,4/25/2024 0:21,0,100,165,1,4/25/2024 0:21,R_2nejDJwXv7DAmvF,2,2,2,-1,1,1,0,0,0,0,1,0,2,2,1,0,1,100,660d54bfb6f9e160ae77252c,0,0
4/25/2024 0:18,4/25/2024 0:21,0,100,188,1,4/25/2024 0:21,R_1ptAky773NeEm1I,2,2,2,-2,1,1,1,1,1,0,1,0,0,0,1,0,1,90,60dfd72817ea2f37bba6b24a,0,3
4/25/2024 0:18,4/25/2024 0:21,0,100,180,1,4/25/2024 0:21,R_6lLKNCWzHM2zw6Z,2,2,2,-2,1,1,1,0,1,0,0,0,1,2,0,0,1,90,6551469abe377d3646c6cd6e,1,3
4/25/2024 0:19,4/25/2024 0:21,0,100,126,1,4/25/2024 0:21,R_8yUYVomnAT65aTL,1,1,1,-1,1,0,1,2,1,1,2,1,1,0,0,0,0,75,6315fcf64ab1f169931df40c,1,0
4/25/2024 0:18,4/25/2024 0:21,0,100,227,1,4/25/2024 0:21,R_70Pg0ngqn6OVtbJ,1,1,0,-1,1,1,1,2,1,0,0,0,0,0,0,1,0,70,63d02c1f6a00a2ad12d30a83,0,2
4/25/2024 0:19,4/25/2024 0:22,0,100,146,1,4/25/2024 0:22,R_8pyTz9XSsBNYPO1,2,2,2,-1,2,2,2,1,2,0,1,1,0,0,1,0,0,100,66293b43bc9044bc95e924ef,1,1
4/25/2024 0:19,4/25/2024 0:22,0,100,135,1,4/25/2024 0:22,R_4LsP3ls76Abm3AZ,2,2,2,-2,1,0,1,2,2,0,2,1,1,1,1,1,0,70,5c26bc552c45d4000148f85d,1,3
4/25/2024 0:19,4/25/2024 0:22,0,100,171,1,4/25/2024 0:22,R_8EF2EW50LH91KvC,2,2,2,-2,1,1,1,0,1,1,1,1,1,2,1,1,1,90,5d15ded763569500192328b8,0,4
4/25/2024 0:19,4/25/2024 0:22,0,100,149,1,4/25/2024 0:22,R_2P5Np2qUHuXmMQF,2,2,1,-1,1,1,0,1,2,0,1,0,2,0,1,2,1,100,5f1d476fe89111648aa22948,0,3
4/25/2024 0:19,4/25/2024 0:22,0,100,136,1,4/25/2024 0:22,R_8F8W0tisjojjsUF,-1,-1,-1,1,-1,-1,-1,0,1,0,1,0,2,2,1,0,1,65,63ebd39a63bb79b50d438ab7,0,0
4/25/2024 0:20,4/25/2024 0:22,0,100,100,1,4/25/2024 0:22,R_7zDci2ckOC69U0k,2,2,0,-2,1,1,1,1,0,0,1,0,2,0,0,0,1,100,65a3084c059d06809815fc08,0,4
4/25/2024 0:19,4/25/2024 0:22,0,100,216,1,4/25/2024 0:22,R_8dG8ve1ybJej9VD,2,2,1,-2,1,1,1,2,0,1,2,1,1,1,0,1,0,85,661147945095af803c99a38a,1,0
4/25/2024 0:19,4/25/2024 0:22,0,100,182,1,4/25/2024 0:22,R_1Q43OlFACPEy5Mc,2,2,2,-2,2,2,2,2,2,1,2,0,0,0,0,0,1,95,5714e0958adadb00098deed4,1,0
4/25/2024 0:21,4/25/2024 0:22,0,100,100,1,4/25/2024 0:22,R_1zO4CftfWEtiHEv,2,2,2,-2,2,2,2,2,2,0,2,0,0,0,0,0,1,85,662981653dccd9fb1917bfdc,1,3
4/25/2024 0:21,4/25/2024 0:23,0,100,126,1,4/25/2024 0:23,R_27HvTlFfDzCcsV9,2,2,2,-2,2,2,2,0,2,0,0,0,1,0,1,2,1,100,655371cac562a3701896f9fc,0,1
4/25/2024 0:15,4/25/2024 0:24,0,100,554,1,4/25/2024 0:24,R_8s5rufyjLQtInjG,2,2,2,-1,1,1,1,0,0,1,0,0,1,2,0,2,1,75,6509ced499369f98b2c27874,0,2
4/25/2024 0:22,4/25/2024 0:24,0,100,115,1,4/25/2024 0:24,R_7e9ndy32MQFS3DE,1,1,1,-1,1,1,1,2,1,0,1,0,0,0,1,0,1,90,612241f2e121c7af36f3b6e0,1,1
4/25/2024 0:21,4/25/2024 0:24,0,100,219,1,4/25/2024 0:24,R_2pjEtYCkgHL5AqZ,1,2,2,-2,0,-1,-1,0,2,0,1,0,1,0,1,0,1,75,5a31373183019b00012f6322,1,2
4/25/2024 0:21,4/25/2024 0:24,0,100,208,1,4/25/2024 0:24,R_18MWm9dHncDbkqd,2,1,1,-2,2,1,1,1,1,0,1,1,0,0,1,0,0,85,5ba961b460f3d500016a2970,1,4
4/25/2024 0:23,4/25/2024 0:24,0,100,101,1,4/25/2024 0:24,R_2dzEjksDbzBT2nK,1,2,0,0,-1,-1,0,0,2,0,2,0,1,0,1,1,1,90,65dde97292c3b8d0e4fa00d7,0,2
4/25/2024 0:20,4/25/2024 0:24,0,100,263,1,4/25/2024 0:24,R_75NMnBx12wMznFT,2,2,2,-2,1,1,1,1,0,0,2,0,2,2,1,0,1,85,5eb29fdddac67500082c1089,1,1
4/25/2024 0:18,4/25/2024 0:25,0,100,368,1,4/25/2024 0:25,R_2BVgEnAHBVinh0c,2,2,1,-1,1,1,1,2,1,1,1,1,0,0,0,0,0,90,5fd8d3516c28582c83e0047a,1,4
4/25/2024 0:21,4/25/2024 0:25,0,100,209,1,4/25/2024 0:25,R_2Y3UnnS2oYUJmHv,2,0,1,-1,1,0,1,1,0,0,1,0,2,2,1,2,1,100,601c6342141cd277e220c083,0,4
4/25/2024 0:23,4/25/2024 0:25,0,100,122,1,4/25/2024 0:25,R_6LRPg6iDAA9wbYc,-1,0,-2,2,-1,1,2,1,0,0,1,0,2,2,0,0,1,50,63132e0bd4c11adb849be441,0,0
4/25/2024 0:23,4/25/2024 0:25,0,100,124,1,4/25/2024 0:25,R_1IhooSR5xToucRb,1,2,1,-1,1,1,1,2,0,0,1,0,0,2,1,2,1,75,5a50d62e8e62590001756c60,0,4
4/25/2024 0:22,4/25/2024 0:26,0,100,201,1,4/25/2024 0:26,R_7j1lQ4JoyBZiv7r,1,1,1,1,-2,-2,-2,1,0,1,1,0,0,0,0,1,0,55,5697d67b7183b8000d0fc222,0,3
4/25/2024 0:20,4/25/2024 0:26,0,100,341,1,4/25/2024 0:26,R_1S7FFsQFHZrbQUF,1,1,-1,0,-2,-1,-1,2,1,0,2,1,0,0,1,0,0,50,60999f19d3de905906fab513,1,0
4/25/2024 0:21,4/25/2024 0:26,0,100,307,1,4/25/2024 0:26,R_2KfBOnAFBJ4ocI9,2,2,2,-2,2,2,2,0,2,0,1,0,2,0,1,0,1,80,631625a868c124694850420c,1,2
4/25/2024 0:25,4/25/2024 0:27,0,100,111,1,4/25/2024 0:27,R_3Hjp9tYnfIgrUPl,1,1,1,-1,1,1,1,1,2,1,1,1,2,0,0,0,0,85,5a75a77817ef3500016ffd06,1,4
4/25/2024 0:22,4/25/2024 0:27,0,100,259,1,4/25/2024 0:27,R_2n3nwkYN2XcIYjx,2,1,2,-1,1,2,2,0,0,1,2,1,1,0,1,1,1,85,58c471683977190001f54327,0,3
4/25/2024 0:24,4/25/2024 0:28,0,100,265,1,4/25/2024 0:28,R_7azYwLOKvUCLDmY,1,1,1,-1,1,1,1,1,1,0,1,0,1,2,0,0,0,85,57d0db6cf7bcd90001cd47bc,0,1
4/25/2024 0:22,4/25/2024 0:28,0,100,402,1,4/25/2024 0:28,R_7Rn1elgv7bMPIb1,1,0,-1,0,1,1,0,0,0,0,2,0,2,2,1,0,1,70,654e555a3a0310fc21aee9ce,0,4
4/25/2024 0:25,4/25/2024 0:28,0,100,201,1,4/25/2024 0:28,R_2wmKEepDerK4IUj,1,2,1,-1,1,1,1,0,0,1,2,0,2,2,1,1,1,65,66281235a9b275877e8dfedd,0,0
4/25/2024 0:27,4/25/2024 0:29,0,100,123,1,4/25/2024 0:29,R_2WAmsIKDJU4JzLB,1,1,1,-1,1,1,1,0,0,0,1,1,2,1,1,2,0,60,5e80b109ca1800791e1ca40c,0,1
4/25/2024 0:27,4/25/2024 0:30,0,100,163,1,4/25/2024 0:30,R_2EtWnNmz7Iu1okl,1,1,1,-1,1,0,0,1,0,0,1,0,1,0,1,1,0,75,5d76ac914c93440001c03fd7,0,1
4/25/2024 0:25,4/25/2024 0:30,0,100,325,1,4/25/2024 0:30,R_7QWJLLIj0WkN4Dg,1,1,1,0,1,0,1,2,0,0,0,0,1,1,1,2,1,90,63f77f182fbf3ac66cbb362a,0,3
4/25/2024 0:28,4/25/2024 0:31,0,100,179,1,4/25/2024 0:31,R_2H2DHe0Zykm1KhC,2,2,1,-1,1,1,1,0,0,0,1,1,2,2,1,0,0,75,5d8878251f684d0001737c56,0,1
4/25/2024 0:25,4/25/2024 0:33,0,100,457,1,4/25/2024 0:33,R_1Y8VR35PQTGvrwd,2,2,2,-2,0,1,0,2,0,0,1,0,0,2,1,2,1,70,6629715331751771a0d585be,0,1
4/25/2024 0:28,4/25/2024 0:33,0,100,272,1,4/25/2024 0:33,R_2n0kG5mfZtKf7Cl,2,2,2,-2,2,2,2,2,1,0,1,0,0,2,1,0,0,80,601eaeeb12586834759af824,0,0
4/25/2024 0:29,4/25/2024 0:33,0,100,242,1,4/25/2024 0:33,R_7RgsGr75gePStsT,1,2,1,-1,1,0,0,1,0,0,1,0,0,2,1,0,1,75,65f85c4da05dc06ab2800573,1,0
4/25/2024 0:30,4/25/2024 0:34,0,100,239,1,4/25/2024 0:34,R_5mm0PKfR0PwbPDo,2,2,2,-2,2,2,2,1,0,0,2,0,0,2,0,0,1,95,63f93b47bb0c1a1aca131480,1,1
4/25/2024 0:23,4/25/2024 0:35,0,100,682,1,4/25/2024 0:35,R_2p4ri5EC1awHjGU,2,2,2,-2,1,1,2,1,1,1,1,1,1,0,1,1,0,100,5f628a5497682b3094294505,0,4
4/25/2024 0:33,4/25/2024 0:35,0,100,105,1,4/25/2024 0:35,R_3k4UANkxQ9Ux6EQ,2,1,1,0,1,1,1,1,1,0,2,1,0,2,0,0,0,65,62d70d1f219a25bcf1db0bfa,0,4
4/25/2024 0:33,4/25/2024 0:36,0,100,172,1,4/25/2024 0:36,R_2pgysr7rJOU5E81,2,2,2,-2,1,1,1,1,0,0,1,1,2,2,1,2,0,85,60fe73a3e2f7d5e184ce6539,0,1
4/25/2024 0:34,4/25/2024 0:36,0,100,142,1,4/25/2024 0:36,R_1Cld2Wxef165rSx,-1,1,-1,1,0,1,-1,2,2,0,1,1,0,0,0,0,0,55,5e4886f1da7b943284265869,1,2
4/25/2024 0:36,4/25/2024 0:37,0,100,87,1,4/25/2024 0:37,R_4uwk4QrjcnBIV5O,2,1,1,-2,2,1,1,2,2,1,2,1,0,0,0,0,0,80,59cff8eed227970001199862,1,4
4/25/2024 0:35,4/25/2024 0:37,0,100,133,1,4/25/2024 0:37,R_2wzrdXZ0qjiPXVv,2,2,2,-2,2,1,2,2,1,1,0,1,0,0,0,2,0,100,63fbf0e3b18cc14adc0dbfb6,1,1
4/25/2024 0:29,4/25/2024 0:38,0,100,539,1,4/25/2024 0:38,R_53w1X2u9drY4npV,2,2,2,-1,2,2,2,2,0,1,2,0,0,2,0,0,1,100,65e739f565a8c818b009f83b,1,0
4/25/2024 0:29,4/25/2024 0:38,0,100,547,1,4/25/2024 0:38,R_5pMgldHj9zLweVH,2,2,2,-2,1,0,1,1,0,0,0,0,2,1,1,1,1,70,5a6f6e3a6923df0001ef8f8d,0,4
4/25/2024 0:36,4/25/2024 0:38,0,100,143,1,4/25/2024 0:38,R_1FisZKjFsfDcvyp,2,2,2,-2,1,2,1,1,1,1,2,0,2,2,0,0,1,100,63c34086cb929e7c9b844a67,1,2
4/25/2024 0:38,4/25/2024 0:40,0,100,113,1,4/25/2024 0:40,R_2aJCDwjBNGxRBEk,2,2,2,-2,1,-1,0,0,0,1,1,1,2,2,0,2,0,75,61200d9dee82041bf3ae9bd3,1,4
4/25/2024 0:36,4/25/2024 0:40,0,100,223,1,4/25/2024 0:40,R_1IRKc6sh6i685RH,2,2,2,-2,1,1,1,2,1,1,1,1,0,0,0,2,0,95,61756116f3525bd231e96e14,0,3
4/25/2024 0:39,4/25/2024 0:42,0,100,152,1,4/25/2024 0:42,R_7duvsl07iETOQy9,2,1,2,2,1,2,2,0,2,0,1,0,2,1,0,2,1,90,65eb5920f48b23a78b51979c,1,3
4/25/2024 0:51,4/25/2024 0:53,0,100,133,1,4/25/2024 0:53,R_5NNZR1EUlJ7h9Fh,2,2,2,-2,1,1,0,2,0,1,2,0,0,1,0,0,1,95,58ae2cb09e040a000139af76,0,4
